STN_LABEL;ADR_NUMBER;zip;place;COM_CANTON;lat;long
Forelstrasse;20;3072;Ostermundigen;BE;46.96087899752127;7.4837236425822855
Bodenstrasse;31g;3671;Brenzikofen;BE;46.813194591244475;7.614915621722223
Chemin du Righi;6;2615;Sonvilier;BE;47.13622987100576;6.961268471605622
Mattenweg;2;3123;Belp;BE;46.889769851532776;7.520325710654228
Kreuzackerweg;2;3800;Matten b. Interlaken;BE;46.675807377250365;7.866535172771389
Birkheimweg;26b;3778;Schönried;BE;46.50878745714645;7.297460148043791
Dorfstrasse;7;3115;Gerzensee;BE;46.83974312147437;7.546874895472123
Laubeggstrasse;34b;3006;Bern;BE;46.95063956652137;7.46324931546827
Kirschenackerweg;32a;3063;Ittigen;BE;46.97031749836263;7.476398822146639
Gohlhausweg;18;3432;Lützelflüh-Goldbach;BE;47.00199991823012;7.690256525209512
Rue du Midi;57a;2610;St-Imier;BE;47.15428608317427;7.005135878452231
Appenbergstrasse;105b;3532;Mirchel;BE;46.888998668413265;7.661335658961835
Gheiweg;6a;3646;Einigen;BE;46.70194074553137;7.655741747578009
Schlehdornweg;1;3613;Steffisburg;BE;46.766505340900856;7.622592174508434
Champ de l'Ombre;19b;2605;Sonceboz-Sombeval;BE;47.19302240172148;7.163869034591979
Breitmatt;1a;3504;Oberhünigen;BE;46.88081374241518;7.660921445048092
Bahnhofstrasse;12;3232;Ins;BE;47.004982877530956;7.1032701387539205
Eigerweg;17;3700;Spiez;BE;46.68319730013082;7.681011244439004
Rue des Malterres;8;2603;Péry;BE;47.19238341847118;7.247782438391144
Thürliweg;20;2542;Pieterlen;BE;47.173777745524085;7.316811024415286
Gerechtigkeitsgasse;68;3011;Bern;BE;46.94820354449129;7.452910669050993
Acherliweg;8;3858;Hofstetten b. Brienz;BE;46.755461635579465;8.080290281222624
Chemin Neuf;10a;2517;Diesse;BE;47.11377208490028;7.113628188810978
Alfred-Aebi-Strasse / Rue Alfred-Aebi;72;2503;Biel/Bienne;BE;47.130932874411066;7.24896488833217
Thunstrasse;18;3125;Toffen;BE;46.85770953355977;7.491152896722283
Untergasse;10b;4922;Thunstetten;BE;47.20256390957228;7.757860666713298
Eggstrasse;1a;3770;Zweisimmen;BE;46.55621517792931;7.3831532321327416
Ringoldingen;435;3762;Erlenbach im Simmental;BE;46.66019424569791;7.525600396642009
Gasse;6;3475;Hermiswil;BE;47.15308188215607;7.697465222755292
Bergweg;2;3225;Müntschemier;BE;46.99575322162526;7.149093282345584
Ebnitbüelweg;23a;3780;Gstaad;BE;46.47931381597507;7.287445653894544
Zimlisberg;426;3255;Rapperswil BE;BE;47.07464620929182;7.4192229164553
Oberhardstrasse;17b;4900;Langenthal;BE;47.216567258935484;7.77731072822443
Eymattstrasse;154;3032;Hinterkappelen;BE;46.960928114265855;7.384265006003419
Seestrasse;36;3600;Thun;BE;46.74672025185438;7.635873061271388
Lusweg;23;3783;Grund b. Gstaad;BE;46.43161703094205;7.273255208675479
Langestrasse;8;3603;Thun;BE;46.768335572460565;7.6020184114119935
Dorfbachweg;8;3324;Hindelbank;BE;47.05050444836734;7.542335361602624
Rüti;14;3755;Horboden;BE;46.63330214076648;7.5761605651856065
Rugenstrasse;19;3800;Matten b. Interlaken;BE;46.67684203249311;7.86408628239122
Flühlenboden;1424h;3823;Wengen;BE;46.61222613688145;7.918483493324207
Lischen;35b;3635;Uebeschi;BE;46.737207828251606;7.552807198394011
Junkerngasse;29;3011;Bern;BE;46.94791544550914;7.454933440773552
Kurzeneistrasse;43;3457;Wasen im Emmental;BE;47.036913515742384;7.800269737889144
Lusflue-Weg;8;3771;Blankenburg;BE;46.54200516203516;7.3895821539095845
Hauptstrasse;70;2552;Orpund;BE;47.140891277788086;7.29256433296668
Kirchgasse;24a;3267;Seedorf BE;BE;47.033011200167856;7.312028826257441
Attinghausenstrasse;5;3014;Bern;BE;46.96121888229271;7.457762044402063
Eggenweg;17a;3633;Amsoldingen;BE;46.72935653102882;7.575880632403158
Hüsi;102;3531;Oberthal;BE;46.91962814773838;7.69554365765388
Moosweg;18a;3112;Allmendingen b. Bern;BE;46.914930948170465;7.518341923448081
Finkenweg;26;3110;Münsingen;BE;46.871112009206136;7.5706391837974625
Walchstrasse;35;3073;Gümligen;BE;46.936935848541424;7.514460661132742
Bodenmattestrasse;11;3752;Wimmis;BE;46.67837846835001;7.642708276708517
Dorfstrasse;64;3377;Walliswil b. Wangen;BE;47.229530719631406;7.675399627198403
Oberdorfstrasse;22d;3296;Arch;BE;47.16485709816625;7.429633962669358
Dorfgasse;7;3805;Goldswil b. Interlaken;BE;46.695998862349605;7.876997457632853
Effingerstrasse;85;3008;Bern;BE;46.945441954852825;7.425668531995473
Rue Neuve;21;2613;Villeret;BE;47.16040883326116;7.01889369282626
Künzeli;53b;3716;Kandergrund;BE;46.558063070681754;7.652323798851536
Aarwangenstrasse;31;4922;Bützberg;BE;47.21935336024482;7.755953970985614
Erlacherweg / Chemin de Cerlier;17;2503;Biel/Bienne;BE;47.12786953636002;7.256909894378319
Bubenbergstrasse;30a;3700;Spiez;BE;46.68576361752912;7.6881728865787045
Lentulusstrasse;63;3007;Bern;BE;46.939910192446554;7.42816530901737
Allmendstrasse;6;3127;Mühlethurnen;BE;46.81577832199133;7.514527964389962
Henri-Dunant-Strasse / Rue Henri-Dunant;10;2504;Biel/Bienne;BE;47.15649122504007;7.274825031078359
Moosgasse;8f;2565;Jens;BE;47.096112213235266;7.265066178353444
Unter der Fuhre;13;3812;Wilderswil;BE;46.66426401245397;7.864653750550579
Rubigenstrasse;4;3123;Belp;BE;46.894721726784795;7.498208868025231
Im Than;3;3150;Schwarzenburg;BE;46.816217037570915;7.338604907872968
Grafenbühl;81;3673;Linden;BE;46.844007049143876;7.6733556331176045
Krippenstrasse;21;4900;Langenthal;BE;47.21058725028812;7.78288294671576
Rue Pierre-Jolissaint;47;2610;St-Imier;BE;47.15250448558736;6.99556427702956
Solothurnstrasse;43;3322;Urtenen-Schönbühl;BE;47.02576160459011;7.501219823569909
Seestrasse;27;3852;Ringgenberg BE;BE;46.7070955134178;7.90962281886206
Dorfstrasse;8a;3294;Meienried;BE;47.13846019885581;7.340685842991848
Lärchenweg;7;3363;Oberönz;BE;47.182621096495886;7.697357062387528
Thunstrasse;51;3005;Bern;BE;46.941204722917426;7.4571379847245085
Gsteigstrasse;146;3783;Grund b. Gstaad;BE;46.44641718623562;7.274849527743243
Schorenstrasse;29a;3645;Gwatt (Thun);BE;46.7346352385369;7.622091471009596
Neuhaus;47;3645;Zwieselberg;BE;46.70826555571454;7.618889903681233
Höheweg;151;3800;Interlaken;BE;46.689207402013174;7.862641017790068
Biberweg;1;3075;Rüfenacht BE;BE;46.93328470249278;7.525945872990566
Alpenstrasse;2;3550;Langnau im Emmental;BE;46.93992590039076;7.7920271021343
Simneweg;1;3777;Saanenmöser;BE;46.51762841272071;7.296081715544818
Weidlistrasse;6;3770;Zweisimmen;BE;46.557727126843595;7.368363635449224
Oberschnerzenbach;80;3476;Oschwand;BE;47.14131675234429;7.720425869600647
Sonnhalde;9;3423;Ersigen;BE;47.09113946018864;7.600811325803391
Sandbühl;48;3122;Kehrsatz;BE;46.917561541371796;7.473842106430867
Jungfraustrasse;20;3800;Interlaken;BE;46.68477016489387;7.855965917884733
Lengenacherstrasse;1;3860;Meiringen;BE;46.72962956481836;8.186149178703237
Solothurnstrasse;75c;3322;Urtenen-Schönbühl;BE;47.0303577571749;7.501803952206263
Gisleren;13f;3266;Wiler b. Seedorf;BE;47.059033470634;7.329051931609648
Paul Klee-Strasse;106;3053;Münchenbuchsee;BE;47.02151451727399;7.439499293849135
Bernstrasse;30;3110;Münsingen;BE;46.87953370701159;7.560571469083185
Beatenbergstrasse;20;3803;Beatenberg;BE;46.6902301416882;7.81188745179504
Kirchbühlstrasse;18;3818;Grindelwald;BE;46.628299114253174;8.04712913375745
Hagenstrasse;7b;3665;Wattenwil;BE;46.76603912762687;7.505923433165442
Rebstockweg;49;3232;Ins;BE;47.00843100374962;7.110494322354164
Scheurenstrasse;17a;3293;Dotzigen;BE;47.11988042750849;7.33460578961631
Lochweg;3a;3114;Wichtrach;BE;46.850391973995094;7.573932144285986
Klusstrasse;20;3150;Schwarzenburg;BE;46.82704360054351;7.356120219754207
Moosacker;44a;4944;Auswil;BE;47.13444467988366;7.836332194317932
Burgmättli;4;3663;Gurzelen;BE;46.77626809398128;7.541026596926614
Embergrain;15;3612;Steffisburg;BE;46.78305645315178;7.644072127474568
Ringoldswilstrasse;131;3656;Tschingel ob Gunten;BE;46.72461467820805;7.700517362989705
Vorderwiler;6;3266;Wiler b. Seedorf;BE;47.04550991828126;7.31624952591717
Adelgos;1b;3714;Frutigen;BE;46.56498587815502;7.629057360281708
Kappelen;175;3472;Wynigen;BE;47.09611781594844;7.716487511836912
Kändlenstrasse;15;2543;Lengnau BE;BE;47.18041297882016;7.366122484729254
Bütschwil;202;3054;Schüpfen;BE;47.02238667741565;7.374717854100596
Papierfabrikareal;53;3427;Utzenstorf;BE;47.146517200681984;7.550904897065654
Hani;2a;3645;Zwieselberg;BE;46.70752651128914;7.630826596734603
Tessenbergstrasse / Route de la Montagne-de-Diesse;2;2505;Biel/Bienne;BE;47.12847719916331;7.214152828583573
Längenbühlstrasse;24;3302;Moosseedorf;BE;47.01180856405767;7.48569875913995
Hinterlehn;104;3533;Bowil;BE;46.8928017877241;7.712159509130494
Jennershausweg;29;3098;Köniz;BE;46.92147896662032;7.427630942472756
Murtenstrasse;88;3282;Bargen BE;BE;47.036065950537015;7.2563017773231
Niederbottigenweg;101;3018;Bern;BE;46.939855822586956;7.373701211296112
Hübelihof;1b;3636;Längenbühl;BE;46.757273923109125;7.524956957485865
Ilfisschachen;29a;3550;Langnau im Emmental;BE;46.94212359231227;7.773062817545351
Neuhofstrasse;3b;3426;Aefligen;BE;47.09625640665084;7.55735992944551
Sandstrasse;22;3860;Meiringen;BE;46.723936625408484;8.19276801432991
Brünigen;666;3860;Meiringen;BE;46.75260052573243;8.137111471118184
Brunnadernstrasse;2b;3006;Bern;BE;46.94343478711208;7.461446747741223
Oberdorfweg;1;3373;Röthenbach Herzogenbuchsee;BE;47.20509771305886;7.6813763611506864
Engestrasse;53a;3012;Bern;BE;46.96107640094731;7.438960707968476
Südbahnhofstrasse;14c;3007;Bern;BE;46.93557471908053;7.430503785003736
Weiherweg;8a;3604;Thun;BE;46.73660300901834;7.62898025927538
Dorfstrasse;5;3429;Hellsau;BE;47.145839936521114;7.649374605363887
Looslistrasse;43a;3027;Bern;BE;46.94744995449311;7.397414126657139
Aegertenstrasse;20a;3661;Uetendorf;BE;46.77735106350686;7.572623891160726
Häuslimoosstrasse;3;3053;Münchenbuchsee;BE;47.02053401591187;7.436539839895205
Kilchgrundstrasse;26;3072;Ostermundigen;BE;46.958809419463364;7.485482434594744
Ersigenstrasse;19;3422;Kirchberg BE;BE;47.08698305209465;7.5880244136134145
Hausmattstrasse;10;3063;Ittigen;BE;46.97702332164635;7.488547067406564
Altikofenstrasse;32;3048;Worblaufen;BE;46.982095417524775;7.46410438706531
Vieille-Route;41b;2612;Cormoret;BE;47.17242598773009;7.052158355176837
Theaterplatz;4;3011;Bern;BE;46.94767335076044;7.447209823167377
Rue de la Poste;2a;2743;Eschert;BE;47.2790276734465;7.397033109092417
Feldeggstrasse;37e;3322;Urtenen-Schönbühl;BE;47.01878544582524;7.509892594007938
Brückreutiweg;8;3110;Münsingen;BE;46.86809901883428;7.553436942645369
Grischbachstrasse;12a;3778;Schönried;BE;46.51792798648163;7.248999855949253
Les Noyers;3;2516;Lamboing;BE;47.116234024566126;7.13223195818091
Maienweg;8;3097;Liebefeld;BE;46.93217255986115;7.4164667915901
Tüffistrasse;17;3782;Lauenen b. Gstaad;BE;46.417764407934335;7.333766942631533
Unteres Aebnit;11;3150;Schwarzenburg;BE;46.82018346684427;7.34868768479797
Alte Bernstrasse;8;2558;Aegerten;BE;47.12063970811467;7.289365061887968
Brünnenstrasse;85d;3018;Bern;BE;46.94390174220395;7.387434795173562
Bretin;25;2608;Courtelary;BE;47.17712877743077;7.065276515566107
Krauchtal;235;3765;Oberwil im Simmental;BE;46.659296213272384;7.46970639070524
Fliederweg;39;3661;Uetendorf;BE;46.768788158138854;7.579528246997052
Bäumlisackerweg;10a;3274;Merzligen;BE;47.09003309828951;7.249018295675214
Sagi;1201i;3634;Thierachern;BE;46.749234005407516;7.577946295172136
Alpenstrasse;31;3800;Interlaken;BE;46.68540254951113;7.864977148309588
Wislenstrasse;32;3075;Rüfenacht BE;BE;46.92532398903576;7.5471246207911635
Lörtscherweg;3;3700;Spiez;BE;46.68929319674474;7.678201804363963
Hintergasse / Rue Arrière;4a;2504;Biel/Bienne;BE;47.1545566841177;7.268224741662819
Sulzweg;15a;3818;Grindelwald;BE;46.62485486351503;8.063542451773095
Austrasse;3;3084;Wabern;BE;46.930914393428104;7.455965945527571
Herrenhalde;82;3232;Ins;BE;46.99776631486496;7.121314540859669
Bellevuestrasse;8;3073;Gümligen;BE;46.93156606093729;7.498472319613668
Halti;273;3765;Oberwil im Simmental;BE;46.65255130200634;7.416900032413168
Im Holenacker;2;3063;Ittigen;BE;46.97728660983284;7.482488597937654
Schlossgraben;23;3076;Worb;BE;46.931412832096825;7.565651979928741
Schlossgutweg;46;3073;Gümligen;BE;46.93550469416726;7.515850691209327
Trummerliweg;8;3714;Frutigen;BE;46.576043124447274;7.638618989217337
Pfrundstrasse;5;3782;Lauenen b. Gstaad;BE;46.42658582472941;7.321326087510408
Lindengässli;26;3132;Riggisberg;BE;46.80681095601792;7.475304429749004
Zieglersträsschen;5;4900;Langenthal;BE;47.216440268704204;7.786735794715194
Orbach;99;4934;Madiswil;BE;47.15750751860016;7.817698651918545
Bütikofenstrasse;1;3422;Kirchberg BE;BE;47.08593943721146;7.588179551497027
Haldenstrasse;11;3014;Bern;BE;46.96060853053422;7.4449124319393185
Beatriceweg;9;3600;Thun;BE;46.75166319044449;7.6385085764515415
Balmenweg;304b;3775;Lenk im Simmental;BE;46.443666886328295;7.431080657349494
Allmendstrasse;27;3800;Interlaken;BE;46.68809213887573;7.869795883251261
Langenwilweg;59;3150;Schwarzenburg;BE;46.81372308465557;7.336106988212485
Waldhus;95a;3465;Dürrenroth;BE;47.06963451610581;7.786705959726845
Garstatt;649c;3766;Boltigen;BE;46.593830176934006;7.374736316407939
Wald;29;4938;Rohrbachgraben;BE;47.116977389775734;7.797725894689995
Thalgutstrasse;11b;3114;Wichtrach;BE;46.83978486433461;7.567495372688659
Eisfeldstrasse / Rue de la Patinoire;25;2504;Biel/Bienne;BE;47.15433366738873;7.275662400273329
Petinescastrasse;10;2557;Studen BE;BE;47.11100143018749;7.299853370374691
Quellenweg;12;4912;Aarwangen;BE;47.238063518300144;7.768373590672868
Schaufelgrabenweg;24;3033;Wohlen b. Bern;BE;46.97123895151359;7.358143093854789
Le Coin;25;2534;Orvin;BE;47.15918022116536;7.215988305620216
Bernstrasse;19;3600;Thun;BE;46.7644476813866;7.626721830390561
Eystrasse;10;3455;Grünen;BE;47.02505087403417;7.743757714543952
Schwendi;281;3625;Heiligenschwendi;BE;46.7489151957583;7.694916044198133
Münstergasse;63;3011;Bern;BE;46.947340445363054;7.448378809112436
Nussbaumweg;61;3095;Spiegel b. Bern;BE;46.92384497757676;7.430571414926721
Beundenstrasse;49;3852;Ringgenberg BE;BE;46.704830025825885;7.902685671461183
Gsteigstrasse;75a;3785;Gsteig b. Gstaad;BE;46.396030013959006;7.267071486456691
Wydmatt;11;3662;Seftigen;BE;46.789760677446665;7.541615176529563
Dorf;18;3126;Gelterfingen;BE;46.84083879503529;7.51538875599783
Flühlenmühle;162;3205;Gümmenen;BE;46.93337508382054;7.249350941400326
Dorfstrasse;13;3534;Signau;BE;46.92319963533221;7.7293425753185145
Murtenstrasse;7;3177;Laupen BE;BE;46.903922333922644;7.2375117942693805
Oberer Quai / Quai du Haut;118;2503;Biel/Bienne;BE;47.14079295689252;7.255534306954278
Dorfstrasse;32a;3123;Belp;BE;46.89096076718571;7.500015523103666
Rothenbach;24;3775;Lenk im Simmental;BE;46.43891625904035;7.4564677973272815
Urtenenstrasse;1a;3322;Mattstetten;BE;47.03014696329705;7.508631411503425
Grubenstrasse;97;3778;Schönried;BE;46.499270184273755;7.290515942758951
Schulstrasse;17;3604;Thun;BE;46.74056714728093;7.625251921483524
Mannenriedstrasse;26;3074;Muri b. Bern;BE;46.92966900719927;7.47415183968349
Grünweg;2a;2556;Schwadernau;BE;47.12981692710289;7.305906582731832
Hombergweg;3;3661;Uetendorf;BE;46.7784614549673;7.597727913893342
Postweg;40b;3367;Thörigen;BE;47.17295032474481;7.73177777113763
Gesellschaftsstrasse;18;3012;Bern;BE;46.95293573209489;7.436241531626127
Dorf;23;3615;Heimenschwand;BE;46.828942196942954;7.697327265292682
Unterbortstrasse;4;3792;Saanen;BE;46.494356295801786;7.263775416945055
Gantrischstrasse;4;3052;Zollikofen;BE;46.999655987073275;7.450320145619954
Schwändimatt;108;3533;Bowil;BE;46.89009697657773;7.710991118260965
Lehn;24a;3257;Ammerzwil BE;BE;47.06741986815408;7.332286298644731
Bahnfeldstrasse;5a;3360;Herzogenbuchsee;BE;47.19186021069747;7.70068727234016
Hirsriedmatte;26;3177;Laupen BE;BE;46.909805987702924;7.237935952807465
Bernstrasse;92;3206;Biberen;BE;46.94021314818314;7.215494802984644
Moosgasse;25;3053;Münchenbuchsee;BE;47.02445508210009;7.453271629413297
Fluhrain;2;3250;Lyss;BE;47.06621239352718;7.304683040970608
Bernstrasse;42;3267;Seedorf BE;BE;47.036173860765835;7.308837308248194
Gantrischweg;10;3110;Münsingen;BE;46.872894349202525;7.552594490114762
La Praye;5;2608;Courtelary;BE;47.18121263915576;7.082306227238366
Grünenbühlweg;17i;3775;Lenk im Simmental;BE;46.441190951931816;7.463182975913704
Nassegasse;26;3302;Moosseedorf;BE;47.0146355262667;7.478967524543458
Asylstrasse;40;3700;Spiez;BE;46.691813705065975;7.673009879536843
Weissenaustrasse;55;3800;Unterseen;BE;46.678809974722064;7.839817664826525
Bielstrasse;24;3053;Münchenbuchsee;BE;47.02692045937458;7.443932419998642
Ausserlatterbach;591;3758;Latterbach;BE;46.668241339334244;7.596673177144175
Bühlweg;24;3706;Leissigen;BE;46.65286237002987;7.777272242990597
Les petits Cerneux;209;2746;Crémines;BE;47.298823233996835;7.4457262903204695
Wydmatt;20;3662;Seftigen;BE;46.789633753422656;7.54271506285369
Gurnigelstrasse;38;3110;Münsingen;BE;46.873606290791436;7.551258031686711
Höchst;47;3725;Achseten;BE;46.51501834446899;7.603968459921081
Hauptstrasse;22a;3854;Oberried am Brienzersee;BE;46.734228203175746;7.956973225987668
Bout de Bise;1;2712;Le Fuet;BE;47.243829322467604;7.1855058876049736
Neufeldstrasse;43;3604;Thun;BE;46.74024164558653;7.608986432425837
Kreuzweg;6;3054;Schüpfen;BE;47.03982118301058;7.378578326581838
Blumenrain / Crêt-des-Fleurs;19;2503;Biel/Bienne;BE;47.13299469156422;7.255706122027736
Gässli;9a;3232;Ins;BE;47.00433928056303;7.104654849278992
Dickiweg;22;3812;Wilderswil;BE;46.66277141313569;7.866876307795474
Dufourstrasse;1;3600;Thun;BE;46.75136270549251;7.624634743749163
Bernstrasse;7;3308;Grafenried;BE;47.07926506347997;7.514343619015483
Im Loch;120b;3633;Amsoldingen;BE;46.726000752711556;7.597181589676237
Haldenstrasse;33a;3550;Langnau im Emmental;BE;46.94322101316879;7.791103058721199
Seerain;26;2572;Sutz;BE;47.09244990492891;7.203886362703216
Bieli;161;6083;Hasliberg Hohfluh;BE;46.75287016663385;8.179966235534215
Kanderstegstrasse;1;3714;Frutigen;BE;46.58833632557274;7.645788469538236
Schwandenstrasse;25a;3657;Schwanden (Sigriswil);BE;46.726456857170724;7.7090684756545
Nachtigallenweg;12;3292;Busswil BE;BE;47.10018711198401;7.313278255980047
Altstadt;16;3235;Erlach;BE;47.04484421568127;7.095492918020811
Eigerweg;1;3122;Kehrsatz;BE;46.91615918294935;7.470703720005961
Rue du Marché;6;2520;La Neuveville;BE;47.06325706223021;7.092478631959958
Dorf;86a;3476;Oschwand;BE;47.139641719328296;7.713799459846503
Blumenstrasse;15a;4900;Langenthal;BE;47.20552810748702;7.784249513776077
Johanniterstrasse;8;3047;Bremgarten b. Bern;BE;46.97851795844246;7.437251936742796
Buchrainweg;26;3052;Zollikofen;BE;46.99693940779617;7.4509506747182925
Gantrischweg;5;3123;Belp;BE;46.883601057914134;7.50293292758746
Finkenweg;6;4704;Niederbipp;BE;47.269424131487476;7.6913276450306975
Neubrückstrasse;96;3012;Bern;BE;46.958944500791254;7.436214881456585
Staufferli;870a;3536;Aeschau;BE;46.916339465368594;7.774307432166399
Kieferweg;8;3095;Spiegel b. Bern;BE;46.92428590699705;7.432974051738773
Unterdorf;13a;3208;Gurbrü;BE;46.96426851844524;7.21661633687966
Alpenstrasse;15;3628;Uttigen;BE;46.79383345024787;7.5778382382485
Aarestrasse;44;3052;Zollikofen;BE;46.989248078786154;7.455313339670263
Auf dem Bühl;989b;3825;Mürren;BE;46.55871333162974;7.891431964164109
Mülinenstrasse;26;3006;Bern;BE;46.937315214915934;7.473184937911767
Gotthelfstrasse;10;3427;Utzenstorf;BE;47.1270642798082;7.5570059983629
Schützenstrasse;2;2575;Gerolfingen;BE;47.07566152211283;7.197758709025062
Gschwantenmad;386a;3860;Schattenhalb;BE;46.687738780902;8.157685697840936
Gisleren;20;3266;Wiler b. Seedorf;BE;47.05851246973771;7.329790104845159
Obre Hubel;522;3854;Oberried am Brienzersee;BE;46.78012466068907;7.956798673113456
Schwadernaustrasse;37c;2558;Aegerten;BE;47.1229807662238;7.291203457677064
Seestrasse;66b;3600;Thun;BE;46.744075055277726;7.6308908589463655
