type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,aargau?map=false&pt=1500000,"Güterstrasse 33, ",5605 Dottikon, 1038060.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Parkplatz",Nach Vereinbarung,Doppeleinfamilienhaus,4.5,3,180,348,597,2003,,,
haus,aargau?map=false&pt=1500000,"Emdweg 8, ",5034 Suhr, 1307430.– ,"Haustiere erlaubt, Balkon / Terrasse, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,3,140,484,747,1962,2018,1,
haus,aargau?map=false&pt=1500000,"Beetschihofweg 25, ",5737 Menziken, 1931580.– ,"Kabel-TV, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,4.5,3,230,652,,2020,,1,
haus,aargau?map=false&pt=1500000,"obere Vorstadt 18, ",5000 Aarau,auf Anfrage,,01.06.2024,Einfamilienhaus,,3,370,143,,,,,
haus,aargau?map=false&pt=1500000,"Kesslergasse 8, ",5707 Seengen, 1432260.– ,"Balkon / Terrasse, Cheminée, Garage",Nach Vereinbarung,Reihenfamilienhaus,3.5,,190,184,,1985,,,
haus,aargau?map=false&pt=1500000,"Baumgarten 4, ",8905 Arni, 1695060.– ,"Balkon / Terrasse, Cheminée, Garage",Nach Vereinbarung,Reihenfamilienhaus,4.5,,200,356,,1985,,,
haus,aargau?map=false&pt=1500000,"Kunzenweg 4, ",4805 Brittnau, 1760760.– ,,Nach Vereinbarung,Einfamilienhaus,4.5,,210,2035,1044,1999,,,
haus,aargau?map=false&pt=1500000,"Terrassenstrasse 22, ",5312 Döttingen, 1445400.– ,,Nach Vereinbarung,Einfamilienhaus,4.5,3,260,772,1195,1975,,,
haus,aargau?map=false&pt=1500000,"Wiesenstrasse 10, ",5036 Oberentfelden, 1379700.– ,Parkplatz,Nach Vereinbarung,Einfamilienhaus,3.5,,160,432,,1960,,,
haus,aargau?map=false&pt=1500000,"Bleumattstrasse 24, ",5073 Gipf-Oberfrick, 1708200.– ,,Nach Vereinbarung,Einfamilienhaus,4,,200,250,,,,,
haus,aargau?map=false&pt=1500000,"Hausmattstrasse 1A, ",5742 Kölliken, 1550520.– ,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Minergie zertifiziert",Nach Vereinbarung,Einfamilienhaus,4.5,,270,592,1054,1994,,,
haus,aargau?map=false&pt=1500000,"Windisch, ",5210 Windisch, 1872450.– ,"Parkplatz, Garage",01.11.2024,Reihenfamilienhaus,4.5,4,260,282,792,1998,,,
